library,family,test,target,statistic,pvalue,note
arch,unitroot,ZivotAndrews,ACIX,-3.8231388295993756,0.46384115478036436,
arch,unitroot,VarianceRatio_q5,ACIX,0.7181715060952993,0.47265154463461756,
arch,unitroot,ADF,CCNS,-1.3039119678531381,0.6273806885598531,
arch,unitroot,DFGLS,CCNS,-0.5431616325334867,0.5012888302589962,
arch,unitroot,PP,CCNS,-1.3132423135886302,0.6230923735383498,
arch,unitroot,KPSS,CCNS,2.415787338350241,0.0001,
arch,unitroot,ZivotAndrews,CCNS,-3.1697953817080253,0.853118686724217,
arch,unitroot,VarianceRatio_q5,CCNS,0.3786835486987871,0.7049228713508247,
arch,unitroot,ADF,MTNS,-3.450641523982071,0.009348985576780378,
arch,unitroot,DFGLS,MTNS,-0.9288468549142848,0.322604225887794,
arch,unitroot,PP,MTNS,-3.4655641690811523,0.008916795224782656,
arch,unitroot,KPSS,MTNS,1.267928186043906,0.000579034746929688,
arch,unitroot,ZivotAndrews,MTNS,-4.5348517498182055,0.10922721789049086,
arch,unitroot,VarianceRatio_q5,MTNS,0.44485053154753085,0.6564277739475495,
arch,unitroot,ADF,IHOZ,-1.4850526016992212,0.5408922196494339,
arch,unitroot,DFGLS,IHOZ,-1.3005837352550764,0.18478978829192882,
arch,unitroot,PP,IHOZ,-1.6085968035300031,0.4792737535493991,
arch,unitroot,KPSS,IHOZ,2.3796838210353712,0.0001,
arch,unitroot,ZivotAndrews,IHOZ,-3.437302276503722,0.7187478794325183,
arch,unitroot,VarianceRatio_q5,IHOZ,1.419205928001183,0.15583898821259523,
arch,unitroot,ADF,NAYO,-3.1247966898057062,0.0247717199458973,
arch,unitroot,DFGLS,NAYO,-3.121826588800619,0.0018973593768859581,
arch,unitroot,PP,NAYO,-2.960636784043313,0.0387375526208755,
arch,unitroot,KPSS,NAYO,1.4826930431202876,0.00018826708568827125,
arch,unitroot,ZivotAndrews,NAYO,-4.757727217615324,0.05985458684846175,
arch,unitroot,VarianceRatio_q5,NAYO,-0.35440920030886375,0.7230322406110425,
arch,unitroot,ADF,FWWG,-1.3705940146174078,0.596289736206606,
arch,unitroot,DFGLS,FWWG,-0.0589034439156986,0.6729318016544962,
arch,unitroot,PP,FWWG,-1.1836367248111321,0.68059487537856,
arch,unitroot,KPSS,FWWG,3.1182043115835336,0.0001,
arch,unitroot,ZivotAndrews,FWWG,-4.139701609134175,0.27040515482439476,
arch,unitroot,VarianceRatio_q5,FWWG,-0.3418134860272829,0.7324912598582483,
arch,unitroot,ADF,EELT,-2.892518574960883,0.046224927910090405,
arch,unitroot,DFGLS,EELT,-1.3364223704808016,0.17390292581373556,
arch,unitroot,PP,EELT,-2.91072554884638,0.04411490274658881,
arch,unitroot,KPSS,EELT,1.301894824910177,0.000483266922381658,
arch,unitroot,ZivotAndrews,EELT,-4.441432986822007,0.13807458126000038,
arch,unitroot,VarianceRatio_q5,EELT,0.11078390038218043,0.9117877123914404,
arch,unitroot,ADF,HRND,-0.06492617688190462,0.952821889602995,
arch,unitroot,DFGLS,HRND,0.027448552205211377,0.7030060265321705,
arch,unitroot,PP,HRND,-0.35615963367708825,0.9171652477584766,
arch,unitroot,KPSS,HRND,2.1141990768590575,0.0001,
arch,unitroot,ZivotAndrews,HRND,-4.736872913887546,0.06373633499226675,
arch,unitroot,VarianceRatio_q5,HRND,-1.0195196081286726,0.30795634908912106,
arch,unitroot,ADF,AETS,-2.268356280071968,0.1823768436445995,
arch,unitroot,DFGLS,AETS,-0.5223132576904854,0.5114068852057833,
arch,unitroot,PP,AETS,-2.3164028432337265,0.1667322880339726,
arch,unitroot,KPSS,AETS,0.575463136525162,0.025781149283993353,
arch,unitroot,ZivotAndrews,AETS,-4.069998437964001,0.3095991055652379,
arch,unitroot,VarianceRatio_q5,AETS,-0.795536360558793,0.426301568807927,
arch,unitroot,ADF,ULXY,-2.754394278529504,0.06508928656319607,
arch,unitroot,DFGLS,ULXY,-2.2619952785117974,0.02378229113757525,
arch,unitroot,PP,ULXY,-3.1742334863485975,0.021525435775606228,
arch,unitroot,KPSS,ULXY,0.22707403590293587,0.22094843045009716,
arch,unitroot,ZivotAndrews,ULXY,-3.6220270858425567,0.5995030540019716,
arch,unitroot,VarianceRatio_q5,ULXY,-2.047615809313792,0.04059765904103241,
arch,unitroot,ADF,BLBT,-1.3193586518674514,0.6202698307623036,
arch,unitroot,DFGLS,BLBT,0.5510725603043286,0.8487161706049118,
arch,unitroot,PP,BLBT,-1.2390680196605246,0.6565680062353741,
arch,unitroot,KPSS,BLBT,3.3446656689855283,0.0001,
arch,unitroot,ZivotAndrews,BLBT,-4.487692389187585,0.1231172275013003,
arch,unitroot,VarianceRatio_q5,BLBT,-1.6092292523727127,0.107566222274595,
arch,unitroot,ADF,BENI,-3.3653611566833717,0.012197932188240116,
arch,unitroot,DFGLS,BENI,-0.14665832515476676,0.640850160840218,
arch,unitroot,PP,BENI,-3.347710996144567,0.012875914374422037,
arch,unitroot,KPSS,BENI,2.1861440856138596,0.0001,
arch,unitroot,ZivotAndrews,BENI,-3.9889805384556145,0.35874614113809344,
arch,unitroot,VarianceRatio_q5,BENI,0.44786124250695253,0.6542533412408988,
arch,unitroot,ADF,ITPA,-2.200071245190052,0.2062195999751747,
arch,unitroot,DFGLS,ITPA,-0.7160701562517029,0.418415264398599,
arch,unitroot,PP,ITPA,-2.1849487200965907,0.2117534836246256,
arch,unitroot,KPSS,ITPA,1.862153467477104,0.0001,
arch,unitroot,ZivotAndrews,ITPA,-3.429432533178499,0.7234801363929653,
arch,unitroot,VarianceRatio_q5,ITPA,-0.12028422050958795,0.9042580035620573,
arch,unitroot,ADF,HTRK,-2.3179624453867107,0.16624015148293542,
arch,unitroot,DFGLS,HTRK,-1.8931856981861361,0.05783407641079859,
arch,unitroot,PP,HTRK,-2.207183953785349,0.2036484359329377,
arch,unitroot,KPSS,HTRK,0.7700430610716198,0.008611176364546239,
arch,unitroot,ZivotAndrews,HTRK,-3.9202898031399034,0.4003142287564723,
arch,unitroot,VarianceRatio_q5,HTRK,-1.1964119451585922,0.23153584215700773,
arch,unitroot,ADF,NGTE,-0.4553730759511898,0.9004348995297891,
arch,unitroot,DFGLS,NGTE,-0.6174916168293298,0.4653542422138862,
arch,unitroot,PP,NGTE,-0.43503811943655124,0.9040822548224087,
arch,unitroot,KPSS,NGTE,0.9599422230835796,0.0030351851688715987,
arch,unitroot,ZivotAndrews,NGTE,-3.294205061874831,0.7983626675115003,
arch,unitroot,VarianceRatio_q5,NGTE,-0.8993027215020054,0.3684914381675095,
arch,unitroot,ADF,ILVX,-1.3557317804184417,0.6033054059662949,
arch,unitroot,DFGLS,ILVX,-0.448948799310351,0.5212418122053564,
arch,unitroot,PP,ILVX,-1.3454263877245238,0.6081421283708355,
arch,unitroot,KPSS,ILVX,2.7726251269005835,0.0001,
arch,unitroot,ZivotAndrews,ILVX,-3.361050546421813,0.7628858155069459,
arch,unitroot,VarianceRatio_q5,ILVX,1.107746490793383,0.26797131509753713,
arch,unitroot,ADF,FCSG,-1.8152268943373757,0.3729285961738644,
arch,unitroot,DFGLS,FCSG,-1.099206213574808,0.25403505970925033,
arch,unitroot,PP,FCSG,-1.7569715833047066,0.4020234929892875,
arch,unitroot,KPSS,FCSG,2.768648719385719,0.0001,
arch,unitroot,ZivotAndrews,FCSG,-3.681369695635233,0.5601177761858693,
arch,unitroot,VarianceRatio_q5,FCSG,0.22806726834803415,0.8195939456250414,
arch,unitroot,ADF,FARS,-2.593032496332056,0.0944458765081278,
arch,unitroot,DFGLS,FARS,0.9710625478821905,0.9205470661069138,
arch,unitroot,PP,FARS,-2.9561828924388722,0.039193957353434124,
arch,unitroot,KPSS,FARS,3.4566116611265016,0.0001,
arch,unitroot,ZivotAndrews,FARS,-4.122566327698802,0.27967534457430654,
arch,unitroot,VarianceRatio_q5,FARS,-1.5414440758529686,0.12320874384250957,
arch,unitroot,ADF,MHRM,-0.825708022847208,0.8114536592502138,
arch,unitroot,DFGLS,MHRM,0.9765434546679781,0.9212556073278023,
arch,unitroot,PP,MHRM,-0.8136216308367432,0.8150880340794588,
arch,unitroot,KPSS,MHRM,3.2420341371866908,0.0001,
arch,unitroot,ZivotAndrews,MHRM,-4.533229284011905,0.1097050883565313,
arch,unitroot,VarianceRatio_q5,MHRM,-1.0637900731784644,0.28742380927812405,
arch,unitroot,ADF,EAFC,-0.9424522113332217,0.773671146025597,
arch,unitroot,DFGLS,EAFC,0.9559371107721324,0.9185642478013956,
arch,unitroot,PP,EAFC,-0.7840042648331443,0.8237755985756415,
arch,unitroot,KPSS,EAFC,3.182626238270946,0.0001,
arch,unitroot,ZivotAndrews,EAFC,-5.446840290931966,0.005070125201563459,
arch,unitroot,VarianceRatio_q5,EAFC,-0.8116990351071857,0.4169643481534191,
arch,coint,engle_granger,AENO-NWIG,-7.0267722745338475,5.393796677858998e-09,
arch,coint,phillips_ouliaris,AENO-NWIG,-7.053391091156613,5.210055612030074e-09,
arch,coint,engle_granger,EORC-NGTE,-5.746988535606124,5.17605935404408e-06,
arch,coint,phillips_ouliaris,EORC-NGTE,-5.75851710995205,5.099609121760928e-06,
arch,coint,engle_granger,SMAH-ILVX,-5.6377325007996815,8.821786241265806e-06,
arch,coint,phillips_ouliaris,SMAH-ILVX,-5.80291866631425,4.1011249914920365e-06,
arch,coint,engle_granger,HUXZ-ACAC,-5.6074669520873055,1.0208850697757212e-05,
arch,coint,phillips_ouliaris,HUXZ-ACAC,-5.849217095728577,3.2625284204206843e-06,
arch,coint,engle_granger,HETT-ULXY,-4.989898770863843,0.00016990948231198117,
arch,coint,phillips_ouliaris,HETT-ULXY,-4.931030545297508,0.00022189516872684435,
arch,coint,engle_granger,CTGI-EELT,-4.911848423517808,0.00023666483834993047,
arch,coint,phillips_ouliaris,CTGI-EELT,-4.952394287121708,0.0002027857421015864,
arch,coint,engle_granger,ACIX-ITPA,-4.6648548278946915,0.0006503074739736609,
arch,coint,phillips_ouliaris,ACIX-ITPA,-4.5539536158658365,0.0010140077925873963,
arch,garch,GARCH_aic,ALGO,1413.1050206224886,,
arch,garch,EGARCH_aic,ALGO,1403.8885527360749,,
arch,garch,GJR_aic,ALGO,1415.1050177147156,,
arch,garch,APARCH_aic,ALGO,1420.3411856272483,,
arch,garch,Constant_aic,ALGO,1412.3411856055377,,
arch,garch,GARCH_aic,AENO,2047.975951598792,,
arch,garch,EGARCH_aic,AENO,2039.7950239175084,,
arch,garch,GJR_aic,AENO,2049.110413030243,,
arch,garch,APARCH_aic,AENO,2051.1769618346375,,
arch,garch,Constant_aic,AENO,2043.9889063170358,,
arch,garch,GARCH_aic,LSST,2167.975106089387,,
arch,garch,EGARCH_aic,LSST,2168.033870619563,,
arch,garch,GJR_aic,LSST,2169.9538540765006,,
arch,garch,APARCH_aic,LSST,2171.0255027713056,,
arch,garch,Constant_aic,LSST,2165.2677760186957,,
arch,garch,GARCH_aic,SRNA,1872.587590374732,,
arch,garch,EGARCH_aic,SRNA,1871.1240098359622,,
arch,garch,GJR_aic,SRNA,1874.587316690317,,
arch,garch,APARCH_aic,SRNA,1876.379689452933,,
arch,garch,Constant_aic,SRNA,1872.3593191498016,,
arch,garch,GARCH_aic,ELLT,1969.4247574019914,,
arch,garch,EGARCH_aic,ELLT,1969.9158618460497,,
arch,garch,GJR_aic,ELLT,1970.6093024173724,,
arch,garch,APARCH_aic,ELLT,1972.594055862572,,
arch,garch,Constant_aic,ELLT,1966.4246321665541,,
arch,garch,GARCH_aic,AMRP,2440.1520317887816,,
arch,garch,EGARCH_aic,AMRP,384784663.18169934,,
arch,garch,GJR_aic,AMRP,2440.5345528326625,,
arch,garch,APARCH_aic,AMRP,2441.2307725568626,,
arch,garch,Constant_aic,AMRP,2436.3708032263694,,
arch,garch,GARCH_aic,OTCS,2401.430394532153,,
arch,garch,EGARCH_aic,OTCS,2399.8250076490303,,
arch,garch,GJR_aic,OTCS,2403.430394636619,,
arch,garch,APARCH_aic,OTCS,2405.4160602768343,,
arch,garch,Constant_aic,OTCS,2398.5680391347632,,
arch,garch,GARCH_aic,HETT,1812.3376087121505,,
arch,garch,EGARCH_aic,HETT,1813.0151400344887,,
arch,garch,GJR_aic,HETT,1811.0339048198878,,
arch,garch,APARCH_aic,HETT,1813.0072337976276,,
arch,garch,Constant_aic,HETT,1810.5458250316103,,
arch,garch,GARCH_aic,HUXZ,2181.5139752382192,,
arch,garch,EGARCH_aic,HUXZ,2165.3650343543864,,
arch,garch,GJR_aic,HUXZ,2182.786929719379,,
arch,garch,APARCH_aic,HUXZ,2184.609996890281,,
arch,garch,Constant_aic,HUXZ,2177.97140372936,,
arch,garch,GARCH_aic,DUCT,2158.036152882198,,
arch,garch,EGARCH_aic,DUCT,2147.4745558856202,,
arch,garch,GJR_aic,DUCT,2160.036153756798,,
arch,garch,APARCH_aic,DUCT,2162.539170338813,,
arch,garch,Constant_aic,DUCT,2155.4999613954087,,
arch,garch,GARCH_aic,SMAH,2174.4327320807693,,
arch,garch,EGARCH_aic,SMAH,2174.368152618847,,
arch,garch,GJR_aic,SMAH,2176.4327322517956,,
arch,garch,APARCH_aic,SMAH,2178.4327729158026,,
arch,garch,Constant_aic,SMAH,2173.593329121427,,
arch,garch,GARCH_aic,NPCK,2015.0230842738388,,
arch,garch,EGARCH_aic,NPCK,2006.833510489881,,
