library,family,test,target,statistic,pvalue,note
scipy.signal,coherence,algo_coherence_mean,RCRI,0.3567263131922778,,
scipy.signal,coherence,algo_coherence_mean,ACIX,0.32641450388661425,,
scipy.signal,coherence,algo_coherence_mean,CCNS,0.2621365883425746,,
scipy.signal,coherence,algo_coherence_mean,MTNS,0.38174108441975035,,
scipy.signal,coherence,algo_coherence_mean,IHOZ,0.34591195781476675,,
scipy.signal,coherence,algo_coherence_mean,NAYO,0.2915518982706222,,
scipy.signal,coherence,algo_coherence_mean,FWWG,0.3728880016854843,,
scipy.signal,coherence,algo_coherence_mean,EELT,0.28614181364698144,,
scipy.signal,coherence,algo_coherence_mean,HRND,0.2785582450228733,,
scipy.signal,coherence,algo_coherence_mean,AETS,0.29272773803390606,,
scipy.signal,coherence,algo_coherence_mean,ULXY,0.2935160888196354,,
scipy.signal,coherence,algo_coherence_mean,BLBT,0.36888582071890047,,
scipy.signal,coherence,algo_coherence_mean,BENI,0.3706607807753093,,
scipy.signal,coherence,algo_coherence_mean,ITPA,0.35906785390146084,,
scipy.signal,coherence,algo_coherence_mean,HTRK,0.3661437249405545,,
scipy.signal,coherence,algo_coherence_mean,NGTE,0.3763668562447541,,
scipy.signal,coherence,algo_coherence_mean,ILVX,0.44515476967943873,,
scipy.signal,coherence,algo_coherence_mean,FCSG,0.2602745387512502,,
scipy.signal,coherence,algo_coherence_mean,FARS,0.21709611136859708,,
scipy.signal,coherence,algo_coherence_mean,MHRM,0.29432522776845077,,
scipy.signal,coherence,algo_coherence_mean,EAFC,0.38405747159496495,,
pywt,wavelet,dwt_energy_fraction,approx(>64d),0.09852688786657662,,
pywt,wavelet,dwt_energy_fraction,~64d,0.01767189167677238,,
pywt,wavelet,dwt_energy_fraction,~32d,0.05177840333976517,,
pywt,wavelet,dwt_energy_fraction,~16d,0.05917782526024878,,
pywt,wavelet,dwt_energy_fraction,~8d,0.11354427761175022,,
pywt,wavelet,dwt_energy_fraction,~4d,0.22890704140790677,,
pywt,wavelet,dwt_energy_fraction,~2d,0.43039367283698,,
pywt,wavelet_coherence,cwt_power_corr,AENO-NWIG,0.48460566207515293,,
pywt,wavelet_coherence,cwt_power_corr,EORC-NGTE,0.44881963515115575,,
pywt,wavelet_coherence,cwt_power_corr,HETT-ULXY,0.21325259638480334,,
pywt,wavelet_coherence,cwt_power_corr,SMAH-ILVX,0.509279220350571,,
pywt,wavelet_coherence,cwt_power_corr,HUXZ-ACAC,0.0917084285634354,,
pywt,wavelet_coherence,cwt_power_corr,CTGI-EELT,-0.04841838996059149,,
